customerId,products
3605,39|15|53|6|3|29|8
3606,35|39|38|9|14
3607,32|30|1|24|17|20|46|48|37
3608,6|51|0|13|18
3609,53|30|11|1|29
3610,5|50|15|38|40|53|7
3611,49|30|8|11|53|6|29
3612,7|15|30
3613,18|43|19|22|47|53
3614,16|43|12|29|1|38|18|15
3615,46|10|3|17|39|41|36|49|23
3616,42|25|31|47
3617,6|33|45|25|3|22
3618,17|12|45|2
3619,18|29|2
3620,43|12|21|0|8|53|24|39|3
3621,30|32|7|19
3622,31|12|15|2|53
3623,28|40|10|16|1|43
3624,53|42|28|32|52|25|45|3|34
3625,14|23|50|13|39|18|3|27|36|8
3626,24|7|48|1|28|39|37
3627,26|40|5|1|31|20|11
3628,32|15|13|8
3629,8|36|20
3630,52|36|46
3631,28|38|45|16|40|42|51|2|43
3632,10|3|0|11|32|44|23|27
3633,18|23|27|17|12|38|28|14|6|5
3634,34|7|48
3635,46|3|18|14|8|24|40|25
3636,31|23|4|53|12|44|3|25|24|6
3637,16|33|34|40|8
3638,50|23|17|52|42|51|14
3639,40|42|39|8|48|6|37|53
3640,22|19|10|53|28|0|38|17|46
3641,39|30|37|28
3642,8|24|29|38|16|53
3643,10|35|43|20|25|38|46|17|32
3644,52|11|19|37
3645,22|15|24|34|3|42|17|40
3646,29|40|42|3|0
3647,16|41|19|11|4|38|3|24|8|46
3648,19|30|3|14|9|16|39|27|21|45
3649,7|8|45
3650,36|27|23|1|15|47|40|16|25
3651,26|43|41|3|37|27
3652,52|47|4|34|48|13|37
3653,40|45|52|9|21|18|42|30|12
3654,34|29|0|25|38|26
3655,21|14|15|32|7|8|5|45|36
3656,15|10|43|17|52|42|47|24
3657,12|5|38|51|40|35
3658,1|33|38|11|52|45|29|23|15
3659,47|33|15|20|53|12|14|40|25
3660,11|18|20|36|6|8|40|22|37|41
3661,38|31|43|42|29|23|39|2|18
3662,40|32|5|52|29
3663,8|32|29|30
3664,7|17|23|25|2|29|18
3665,3|1|40|7|19
3666,31|37|45|14|24|53|10|48|44|25
3667,47|33|39
3668,36|11|7|48|27|41
3669,33|7|5|41|12|20|47
3670,0|47|32|37|20|18|4|31|12
3671,17|35|16
3672,53|6|19
3673,17|50|45
3674,36|12|33|38
3675,33|32|18|16|53|36|38|51|5
3676,34|3|52|46|26|50|39
3677,25|45|34|27|24|2
3678,0|25|51|42|12
3679,14|22|38|24|53
3680,38|16|24|5|18|40
3681,0|51|21|50|52|29|24|22|43|8
3682,1|48|34|29
3683,5|41|23|13|35|14|22|18|34
3684,34|15|23|4|3|44|47|11|2
3685,0|14|18|21|47|10|32
3686,20|41|9|52|23
3687,25|44|6|28|8|50|47
3688,27|24|19|51|48|36|33|1
3689,10|35|24|27|15|31|37|6
3690,51|12|30
3691,0|19|4|40|48|8|33|38|49
3692,30|2|8|51|38|32|46|39|22
3693,16|39|52|24|53|42
3694,15|29|34|45|36|17|37|18|11|13
3695,5|47|18|37|48|2|41|45
3696,35|12|49|19|45|10|23
3697,22|3|14|5|44|28|47
3698,34|47|49|2|45|5|52|53|33|37
3699,33|22|11|27|31
3700,27|2|32
3701,15|33|29|8|25
3702,43|34|11|42|2|46|3|40|41
3703,0|31|39|3|25|18|45|41
3704,48|44|21|2|3|1|31
3705,10|47|25|43|44|46|2|17|20
3706,15|23|18
3707,6|32|34
3708,3|25|36
3709,31|2|46|48|24|11|30|52|45|27
3710,46|24|29|5|16|41|33|31|7
3711,31|9|32|29|47|23|4
3712,1|52|0|8|37|46
3713,30|50|23|43|52
3714,26|39|45|6|13|50|0|1|43
3715,40|36|43|32|6|39
3716,19|13|14|6|9|38|22|41|37
3717,38|37|2|53|36
3718,10|31|1|8|27|26|42|17
3719,40|35|13|5|36|49|42|11
3720,37|28|40|14|46|51
3721,47|25|38|29|26|49|16|2|21|6
3722,51|41|42|36|30|20|46|26
3723,5|41|3|46|10|21
3724,5|46|31|6|20|11|3|44|50|48
3725,1|39|37|13|41|21|3|46|40|25
3726,37|5|18|36|6|3|32|49
3727,6|11|21|45|13|39
3728,6|47|32|20
3729,52|34|16|12
3730,26|2|4|35|13|47|14|43|23
3731,33|35|22|39|41|48|23|40|14
3732,33|2|25|5|51
3733,38|0|16|1|26|2|41
3734,5|24|41|52
3735,16|52|8|15|24|9|44
3736,29|32|20|24|18|3|43
3737,20|35|41|1|8|48
3738,16|32|0|35|43|5|45|31|8
3739,1|45|7|12|46
3740,11|21|44|4|15|22|18
3741,20|23|5|27|37|28|0|43|30|42
3742,43|15|51|31|25|45|2|19
3743,29|19|33|4|12
3744,37|21|30|13|38|41|7|40|22|17
3745,3|1|19|53
3746,1|34|12
3747,6|24|34|26|53
3748,49|16|30|18|47|23
3749,44|7|6|9|28|49|41
3750,26|16|30|49|9|33|50|3
3751,15|34|5|38|40|2|45
3752,13|35|0|1|46|9
3753,5|45|48|44|10|43|38
3754,17|0|13|6|43|30
3755,51|36|6|11|15|21|38
3756,24|22|53|36|7|3|34|38|33|35
3757,19|4|7|11|10|45|26
3758,10|48|6|25|11|12|17|14
3759,33|19|30|45
3760,50|22|38|40|24
3761,31|39|12|24|7
3762,34|30|17|20|39|22|41|48|45
3763,32|0|49|10|34
3764,45|40|27|32|52|36|8|51|39|47
3765,53|31|13|50|30|19|36|44|24
3766,40|32|15|50
3767,46|3|37|35
3768,20|45|10|53|34
3769,50|44|7
3770,22|33|24|41|31|6|26
3771,24|2|21|47|12
3772,41|36|37|50
3773,16|17|33|6|51|22|25
3774,38|11|3|15
3775,42|53|37|0|32
3776,21|25|45|15|38|43|17|19|51|52
3777,40|50|42|48|0|16|6|23|3
3778,49|43|12|27|13|28|35|52|48|47
3779,43|2|23|31|3|18|16|42|9
3780,28|31|39|46|44|45|6|11
3781,0|39|35
3782,3|31|41|19|52|48|26|6|0|4
3783,17|41|23|29|7|48|13|31|26|50
3784,16|18|50|27|40|12
3785,12|25|23|1|50|5|48
3786,16|20|45|1|6|40|37|10
3787,49|30|52
3788,27|14|40
3789,36|14|18|48|9
3790,42|30|28|13|26|14
3791,4|8|6|5|30|18|45
3792,23|30|21|2|53|3|10
3793,33|50|43|5|21|4|6
3794,53|17|7|22|44
3795,6|22|17|30|31|39|51|19|10
3796,38|19|21|31|27
3797,20|31|33|17|6|10|42
3798,25|46|16
3799,23|52|27|8|16|31|29
3800,6|16|10|45|12|19|40|1
3801,8|47|16|5|32|30|14|7|51|37
3802,49|8|47|15
3803,48|43|13|0|32|2
3804,18|47|6
3805,34|31|35|4|42
3806,21|48|49|6|42
3807,53|45|1|9|19
3808,0|45|12|42|33|17|7|28|41
3809,41|25|30
3810,42|8|19|50|10|36|53|32|37
3811,4|40|1|17|38|30|2|15
3812,43|30|17|25
3813,17|44|10|25|27|13|19|49|18|1
3814,7|33|49|32|39|51|4
3815,23|30|48|19|52
3816,49|15|13|7|33|31|2|19|8
3817,22|41|44|50|17|51
3818,48|10|25|19|45|28
3819,20|7|12|48|38|27|39|1
3820,37|17|7
3821,45|51|3|18|40|30
3822,53|33|8|25|12
3823,8|37|33|52|20|7|11|16|27|50
3824,23|18|14|43
3825,8|43|29
3826,23|35|11|24|45|31
3827,36|41|25|45|48
3828,50|19|49
3829,27|49|12|35|19|38|40
3830,38|11|13|14|31|42
3831,17|9|22|44|48
3832,11|21|19|33|1|3|7|10|48
3833,7|16|51
3834,50|24|37|26|22|27|42
3835,6|32|13|9|11|46|4
3836,24|2|18|21|49|19|26
3837,9|11|8|27|18|2|32
3838,27|25|3|38|4|33|24|19
3839,16|31|43|2|46|47
3840,6|4|5
3841,27|52|34|7|21|36|33|48|38
3842,49|20|18|15|22|13
3843,25|30|48|6|15|17|49
3844,51|11|48
3845,23|11|38|12|22|51|44
3846,8|15|44|23|53|11|29|9
3847,9|49|51|25|7|41|33|10|6|14
3848,25|44|3|13
3849,40|28|16|8|32
3850,6|30|52|41|46|42|7|0|39
3851,12|2|4|48|51
3852,23|13|49
3853,17|13|35|9|32
3854,30|35|40
3855,1|17|26|8|22|43|4
3856,26|13|36|14|51|38|5|24|30|21
3857,28|20|29|14|40|22|30
3858,40|24|25
3859,30|46|34|53|16|7|3|24|2|26
3860,8|4|44|19|36|1|13|49|38|9
3861,43|33|42|13|18|12|36|3
3862,9|28|17|47|3|51|16
3863,41|9|35
3864,21|33|38|44|28
3865,16|34|25|12
3866,40|46|4|16|2|33
3867,9|1|53|24|38|19|28
3868,30|1|20|33|40|8|27|49|18|43
3869,15|43|33|2|46|14|21
3870,1|33|16
3871,17|27|28|25|40|42
3872,40|13|23|46|17|34|4
3873,34|6|3
3874,19|50|49|25
3875,49|24|1|35
3876,26|21|28|33|24|36|32|8|13|40
3877,22|33|34|12|35|32|10
3878,29|40|52|4|46|12|36|38
3879,9|14|3|20
3880,18|40|3|24|5|50|43|52|20|7
3881,2|0|11|16|42|17|15|23|48
3882,53|22|36|17|20
3883,45|12|24|52|43|34|35
3884,20|8|26|41|3
3885,45|24|1|46|31|50|21
3886,5|24|50|53|21|23|17|48|33
3887,53|34|21|24|13
3888,17|35|40|5|32|4|27|22
3889,50|53|3|46|52|25|32|36|27
3890,50|36|29|27|5|14|18
3891,24|22|15
3892,11|42|17
3893,29|39|20|9|19|24
3894,51|15|0|2|41|12|19
3895,27|20|42|32|23|49|39|14|4|43
3896,5|12|48|49|15|35|52|51|3
3897,46|21|7|40|52|19|28|41
3898,36|45|3|52
3899,10|1|53|49|16|27|31|29|37
3900,44|18|4
3901,21|5|44|29|10|11|9|45
3902,40|51|21|39|48
3903,46|39|34
3904,11|50|21|23|9|8|13|53|39|38
3905,14|46|4|48|13|3|5
3906,42|11|43|12|4|9|20|48|6|25
3907,17|22|11|51|12|21
3908,19|9|13|26|50|5
3909,14|41|51|18|48|24|12
3910,33|4|18|20
3911,51|37|3|31|21|39|0
3912,31|23|15|41
3913,45|5|18|8|50|4|43
3914,27|37|33|35|3|32
3915,10|16|0|42|21|3|12|26
3916,51|32|33|30
3917,44|51|20|13
3918,39|35|31|10|19|0|16
3919,24|29|42
3920,24|35|32|0|17|27|18|11|14
3921,2|49|17|43|46
3922,46|43|12|40|38|53|47|45|22|32
3923,22|8|7
3924,5|28|12|43|30|25
3925,4|19|50
3926,6|3|10|8|5|17|31
3927,7|21|32
3928,53|5|39|21|18|28|51|14|27
3929,30|53|4|18|1|25|12|44|36
3930,1|32|44|41|0
3931,45|31|0|1|11|22|30|7|9|21
3932,19|40|49|48|46|39|8|11
3933,6|37|1|42|31|7|15|38|53|36
3934,9|17|25|12|31
3935,35|43|11|19|42|32
3936,4|25|10|50|11|17|16|12|24|2
3937,21|30|41|32|1|9|6
3938,15|46|21|26|1|51|2|12
3939,22|3|19|38|34
3940,51|26|13|25|53|24|10|48|49
3941,1|7|42|18|31|5|36|37
3942,23|12|1|37
3943,8|32|28|7|2
3944,25|15|52|16|21|6|4|17|32
3945,29|48|22|34|45|35|36|13|6|8
3946,51|34|9|49|3|42|28|33|48|27
3947,50|51|45|12|40|53
3948,3|21|10|15|2|40|7|6|8|18
3949,21|4|53|2|36|31|7|44|15
3950,16|53|48|11|30|27|29
3951,22|38|50|14
3952,5|26|49|12|14|34|44
3953,13|1|5|41|9|25
3954,21|19|10|51|17|35|4|41
3955,36|5|13|2
3956,17|44|42|0|47|30|39|5|37
3957,52|39|42|4
3958,15|50|20|27
3959,42|11|34
3960,13|15|47|16|41
3961,53|36|48
3962,30|43|39|19|50|27|23
3963,29|25|8|50|17|27
3964,40|30|45
3965,27|52|42|51|40
3966,22|35|51|14|21|44
3967,5|11|7|24|1|38
3968,49|9|8|47|53
3969,26|27|24|37
3970,50|4|19|38|48|40
3971,35|34|17|31
3972,34|37|43|6|48|25|23
3973,10|12|34|38|37|35
3974,31|43|42|6|9|10|3
3975,13|46|0
3976,0|47|13|17|29|38|37
3977,40|17|45|38|20|2|36
3978,47|25|12|44|40|52|10|20|26|11
3979,18|15|39
3980,26|50|18|32
3981,40|2|34|50|26|0|48|10|30
3982,22|24|11|49|16|26|46
3983,44|1|29|38|13|25|7|24
3984,17|38|4
3985,3|17|36|25|44|37|49|0
3986,32|17|53|13|20|21|28
3987,33|27|44|6
3988,36|49|53|44|42|31|45|18|33|14
3989,23|6|35|46|14|40|24|18|28
3990,48|12|43|27|47|1|26|15
3991,41|33|40
3992,25|7|18|28|31|35|12
3993,29|10|24
3994,48|42|45
3995,43|53|44|0|21|28|1|40|42|30
3996,38|18|43|10|13|22|25|24|30
3997,35|12|51|15|18|11|19|33|22|46
3998,25|46|33|16|40|22|15|53
3999,42|9|40|10|1|21
4000,43|39|0|34|12|13
4001,45|11|35|30|3|47
4002,24|27|17|21|0|20|32|5
4003,0|16|31|12|45|9|5|27
4004,6|37|40|25|32|16
4005,41|36|27|15|20|6
4006,7|40|17|4|43|33|36|41|26
4007,52|46|18|50|1
4008,34|49|21|42|3|47|1|53|8|11
4009,11|15|0|32|20|8|10
4010,47|0|5
4011,21|25|33|26|42|17|38
4012,42|40|48|39|33|29|43|41|9|52
4013,47|22|52|27|43|17|48|41|45|39
4014,49|26|17|43|41|39|1|22|52|47
4015,35|50|47|21|20|37|45|6|8|14
4016,23|33|29|6|53|52|34|41
4017,40|29|45|10|3|30
4018,10|25|34|32|7|43|36|40|9|1
4019,42|20|6|2|18|41
4020,39|27|34
4021,31|29|48|26|0
4022,16|26|12|39
4023,2|15|25|5|37|28
4024,42|10|12|8
4025,51|30|25|14|28|45|9|3
4026,47|48|16|19|46|6|38|15|53
4027,9|31|14|32|5|48|25|20
4028,13|18|15|52
4029,29|15|17|20|11|36|10|43|26|47
4030,5|6|50
4031,32|5|15|44
4032,25|37|3|27|32|2|52
4033,6|39|24|13|48|50|9
4034,38|52|27|21|5|23|41|22|35|37
4035,33|53|4|17|7|43|3|25
4036,48|4|36|31|42
4037,26|41|2|40
4038,35|23|33
4039,1|0|31|38|48|35|13|29|25|2
4040,27|5|53|26|36|29|32|28|34|40
4041,14|11|4|49|50|1|28
4042,7|23|2|35
4043,44|40|20|48
4044,24|40|19|47|17|33|8|5|42
4045,50|40|34
4046,45|1|38|40|7
4047,40|26|16|49
4048,31|13|11|40|29|52|43|32|26|9
4049,50|14|36|37|7|52|53|23|40|24
4050,53|50|41|51|47|14
4051,51|35|33|45|46
4052,43|13|9
4053,17|39|18|44|2|43|13|16|5
4054,4|13|9
4055,15|5|3|37|44|17|43
4056,40|29|23
4057,25|11|40|29|50|44|22
4058,51|9|31|35|10|53|7|44|13|14
4059,29|13|52
4060,43|52|41|12|31|47|4
4061,49|40|51
4062,27|11|0|3
4063,0|33|47|8|29|2|15|32
4064,21|27|41
4065,10|29|22|53|52|8|19|17|39
4066,28|8|17|25|4|34
4067,44|47|12|7|49
4068,50|3|26
4069,10|42|48|17|51
4070,45|43|35|27|0|25
4071,46|29|11|35|25|32|8|28|52|16
4072,18|3|33
4073,19|48|12|8|40|6|47|53|31|5
4074,31|15|4|50|29|33|23|8|36
4075,35|53|33|25|9
4076,3|32|39|11|4|5|12|38|22|9
4077,8|33|46
4078,39|47|31|41
4079,53|43|39|37
4080,28|29|14|26|40|36
4081,44|18|38|22|0|14|40
4082,3|2|19
4083,0|6|52
4084,36|35|23|15|49|10|28|24|41|45
4085,8|16|5
4086,1|49|5|27|9|21
4087,25|19|1|28|43|47
4088,25|48|45|8|20|6
4089,18|15|49|24|8|22
4090,33|38|34|53|44|15|47
4091,32|21|41|44|51|46|29
4092,10|48|0|13|24|1|14|36|12|42
4093,37|36|35
4094,16|49|5|34|23|18
4095,2|21|10|30|8|33|13|18|27
4096,32|37|47|18|50|43|1|8|44|21
4097,3|21|24|5|34|23|42
4098,1|32|23|33|41|7|53
4099,52|28|42|26
4100,47|33|29|50|22|24|28|1
4101,5|32|20|0|24|8
4102,22|4|32|10|42|46|48|13
4103,8|31|9|21|20|3|42
4104,16|21|28
4105,29|15|34|30|20|51|4|52
4106,53|41|30|10|32
4107,6|47|4|10|51
4108,52|11|42|41
4109,10|14|6|12|44|17|37|41
4110,24|47|6|20|51|15|16|5|50|0
4111,27|40|25|23|41|1
4112,5|2|30
4113,50|19|43|4|10|52|24|48|9|16
4114,48|14|26|35|38|16|39|52
4115,14|7|8|24|45|12|38|1|48
4116,46|9|21
4117,22|9|34|35|5|15|39|7
4118,47|29|5|14
4119,15|33|50
4120,49|30|47|50|0|9|51|26|44|35
4121,42|0|3|52|38|13|19|33|12|37
4122,47|1|21|29|26|46|23
4123,49|25|53|45|47|50|7|18|41
4124,30|9|20|24|27|42|8|4|12|18
4125,21|25|50|39|38|3|47|2|33|5
4126,36|51|24|45|43|28|26
4127,21|8|46|17|25|48|27
4128,8|31|39|6|33|41|25|35|51|46
4129,5|30|14|9|50|37|22
4130,47|16|18|44|34|36
4131,41|46|21
4132,9|18|14|5|8|51
4133,49|12|41|34|3|23
4134,44|3|37|21|6|46|15
4135,51|46|44
4136,17|10|3|20|13|6
4137,25|1|43|0
4138,6|26|28|5
4139,47|51|53|11|12|30|10|26|18|21
4140,22|46|11|8|40|38|16
4141,2|17|38|23|3|29|47|39
4142,31|14|19|25|44
4143,42|24|3|4|39|13
4144,12|47|14|19|15|43|18|44|8|26
4145,26|29|39
4146,31|19|42
4147,41|15|33|30|40|9|35|0|1|20
4148,12|20|43|24|51|33|9|39
4149,33|43|1|26|18|0|8|21|2
4150,48|30|31|10|41|9|34|39|11
4151,15|49|22|1|46|38|28|6|42
4152,39|3|42|43|36
4153,22|44|24|47|15|17|32|39|8|29
4154,4|26|41
4155,19|45|0|27
4156,40|41|44|22|52|16|45|50|48
4157,5|7|8|12|0|38|17|49|28
4158,50|8|21|11|32|20|16|52
4159,21|26|37|51|28
4160,29|9|13|33|24|23|0|48|3|22
4161,52|38|32|9|10|41|37
4162,22|13|0|8|52|42
4163,52|34|13|32|20|9|39|1
4164,19|5|13|36
4165,22|8|53|37
4166,45|17|35|8
4167,44|9|51|27|42
4168,48|31|1
4169,11|14|34|43|15|10
4170,18|26|15|22|38|23|8|29
4171,48|26|3
4172,39|2|34|33|24|36|22
4173,22|38|39|46|23|17|43
4174,36|39|23|5|13|14|51
4175,12|8|43|25|50|42|20|17|37
4176,30|10|37|32|43|7|51
4177,18|13|49|23|12|0|42|1|16
4178,25|32|33|3|1
4179,24|39|42|48|28|37|40|14
4180,34|23|50|45|48|5|44
4181,24|26|31|35|50|41
4182,47|8|34|12|41|52|25|46
4183,26|12|48|52|6|29|35|36|7
4184,0|28|50|9|46|49|29
4185,23|35|51|24|31|34|7|22
4186,6|26|24|7|22|23|12
4187,39|3|32|30|2|36
4188,5|9|51|31|20|53|22
4189,26|12|43|48
4190,15|1|52|47|24|11|29|51|20
4191,10|11|26|34|45|6|53|29|9
4192,24|22|9|35|25|37|33|41
4193,17|14|52|10|7|1|23
4194,12|48|5|46|13|21|18
4195,42|33|22|14|34|29|23|45
4196,42|29|41|6|18
4197,33|41|9|4|27|0|31|2
4198,30|46|34|40|24|12|53
4199,8|5|29|34|15|2|53|22
4200,9|28|40|7|52|43|19|16|51|32
4201,1|44|8|13
4202,9|4|51|39|36|52|40|18|49|7
4203,36|0|47|9|19|28|25|8|24
4204,15|53|19|12|30|5|17
4205,9|35|15|50|5|14|48|49|28
4206,49|27|17|43|50|25|44
4207,45|26|18|23|46|21|53
4208,42|37|3|49|14
4209,29|15|41|6|25|46|32|18|4
4210,8|34|0|33|7|36|21
4211,2|17|32|4|39|52|12|45
4212,25|22|1|21|6|12|31|30|15|11
4213,37|4|27|22
4214,10|48|17|45|9|50|6|40
4215,7|1|49|52|34|46|50|36|6
4216,8|12|49|47|23|40|27|42
4217,24|10|31
4218,13|36|20|12|39|14
4219,13|50|49|20
4220,39|18|26
4221,15|48|40|4|26|11|0|38|24
4222,52|3|30|0|53|13|18|15|11
4223,50|23|0|28|10|39|27|40|12|36
4224,43|47|24|25|5|28|17|11|23|3
4225,44|10|5|32|50|6|29|53|23|40
4226,28|37|48|25|21|44
4227,26|53|51|45|33|38|21|34
4228,18|20|31|5|41|2|10|25|19|38
4229,52|38|13
4230,20|31|40
4231,25|41|24|53|17|31|21|22|2
4232,41|0|10
4233,16|52|21|44|7|10|13|37|39
4234,4|12|28|16
4235,8|25|31|16|40|21|6|36|19
4236,23|49|40|24|7
4237,37|46|0|32|36|13|17|34|26
4238,29|9|30
4239,53|16|14|21|45|11|19|1|46|29
4240,45|16|27
4241,41|42|2|27|47|9
4242,12|5|0
4243,47|13|45|28|7|41|53|40|50
4244,7|45|5|16
4245,20|1|49
4246,38|26|5|1|8|23|49|18|21
4247,6|47|7
4248,13|18|20|24|49|43|22
4249,47|34|30|39|43|51|24|25|10|1
4250,25|24|40|19
4251,31|45|13|44|43
4252,2|33|19|30|46|47|6
4253,27|41|42|51|48|47
4254,1|39|22|27
4255,48|13|34|46|18|10|23
4256,0|53|32|1|50|46|48|41|4
4257,8|48|24|3
4258,51|1|3|18|40|4
4259,33|31|36|25|48
4260,18|47|50|1
4261,52|30|8|49|41|50|34
4262,25|45|9|16|28|4|3
4263,1|36|25|0|21
4264,22|8|1|17|51|13
4265,28|8|4
4266,34|32|2|28|6|37|3|24|11
4267,20|1|31|21|48|26|32|52|25
4268,38|44|9
4269,12|0|53|18|31|34|1|20|32|22
4270,37|22|0|52|6|19|34|33|30
4271,8|38|5|31
4272,21|33|16|24|2|4
4273,19|31|0|22|43|6|46|41|40
4274,36|25|32|12
4275,33|35|40|53|39
4276,12|50|9|1
4277,39|25|5|24|34|44|42|29|10
4278,17|26|44|10|45|14|16|13|20
4279,24|31|29|7|50|17|11|1
4280,46|7|32|38|5|17
4281,30|41|7|26|13|12|16|40|50
4282,10|17|12
4283,47|29|16|17|24|39
4284,5|16|24|26|25|35|20
4285,23|5|40
4286,22|17|49|18|16|26|20|12|41|36
4287,15|9|1|34|25|51|35|2
4288,53|2|25|17|9|47
4289,12|3|18|43|51|23|17
4290,51|10|37|9|42|53
4291,44|17|46|34
4292,47|38|11|6|16
4293,23|40|13|15|0|19|22
4294,34|7|16|12|25|21|51|19
4295,48|39|34|43|32
4296,32|23|29|26|42|40|34
4297,15|22|39|41|6|37|18|27|40
4298,4|13|39|37|10|18|6|46|41
4299,50|12|27|3|23|31|28|24
4300,27|13|9|32|44|2|47|51|43
4301,6|16|2|18
4302,22|35|17
4303,0|49|9|21|44|33|6|34|46
4304,17|24|1|29|19|50|33|20|44
4305,39|43|28|21|5|25|10|52|22|9
4306,16|10|26
4307,0|20|35|29|36|53|40|37|23|31
4308,28|6|22
4309,29|27|53|5|10|17|45|40|44|16
4310,10|20|3|40
4311,33|21|25|52|9|13
4312,22|34|1|33|44
4313,31|12|53|37|16
4314,25|27|18|52|46|32
4315,8|53|14|15|48|49|34|20|17
4316,36|34|31|44
4317,5|27|26|41|46|11|36|8|20
4318,49|26|22|35|31|23
4319,0|21|53|32|18|33|11
4320,9|2|36|46|15|11|23|34|33|47
4321,2|16|21|47|29|25|38|7
4322,26|17|23|6|49|40|15|3
4323,40|35|42|34|13|46|7|31
4324,53|51|41
4325,20|13|3
4326,17|53|16|42|25|52|44|8|45|48
4327,25|11|42|44
4328,9|34|3|18|16|35|0
4329,34|24|15|7|21|37|17|47|23
4330,12|0|32|1|43|37|35|18|10|40
4331,1|26|37|3|31
4332,19|8|4|32|0|36|25
4333,16|51|11
4334,45|14|37|24|17|23|30|53
4335,38|4|36|52|9
4336,1|53|50|18
4337,3|43|7|12|25
4338,52|50|19|4|40|33|41|31
4339,5|24|49|30|19|43|26
4340,9|39|43|7|50|11|1
4341,18|28|16|24|7|1|30
4342,24|52|18|30|35|49|27|23|37
4343,20|39|25|36|14
4344,42|15|31|34|25|5|44|22|7
4345,26|4|33|23|30|14|3|1|49|15
4346,42|20|28|39
4347,50|48|20|6|5
4348,52|27|43|53|10
4349,12|11|29|41|2|49|31|18|39|40
4350,34|45|22|31|6|39|36|43
4351,53|41|3|4|30|2|29|52
4352,51|38|1|41|4|17|29|36
4353,17|14|36|40|1|35|8|7|24|28
4354,21|26|35
4355,0|46|10|32|3
4356,43|47|16|45|31|52|7|17|33|19
4357,22|40|0|17
4358,41|50|3|48
4359,33|32|46|37|15|23|9|12|45
4360,22|19|4|12|37|29|3|27|23|2
4361,50|0|29|31|22|44|33
4362,23|20|16|15|11|38|27
4363,1|30|34
4364,18|53|37
4365,39|53|14|1|29|38|34|24
4366,18|13|45|41
4367,19|26|37|22
4368,35|0|39|50|42
4369,21|1|6|24|0|43
4370,27|22|17|28|34|46|16|35|45
4371,24|3|29|47|45|51|2|30|52|4
4372,16|39|33|51|0|7
4373,27|16|29|47|49|15|53|8
4374,44|48|19|33
4375,42|4|41|9|51|1|53
4376,19|5|20|40|37|44
4377,15|8|40|48|22|46
4378,35|14|31|48
4379,51|46|0|20|10|36|8|5|47|11
4380,51|6|7|5|26|16
4381,16|37|7|48|17|24|32
4382,15|10|6|42|36|14|44|50|46
4383,34|44|35|25|8
4384,0|15|27|36|43|32
4385,21|37|1|30|2|46|17|40|35|12
4386,51|7|17|22|31|15|8|19|13
4387,50|49|46|9
4388,16|28|29|17|43
4389,36|8|21|22|44|25|52|7|26
4390,13|52|23|3
4391,17|51|6|31|45
4392,36|32|31|40|20
4393,21|6|23|22|40|10|52
4394,35|31|33
4395,46|48|36
4396,25|15|1|37|53|43|48|21
4397,44|52|30|7|25|0|10|8|4|15
4398,5|43|51|12|3|27|42|49|37
4399,45|40|13|49|47|17|6|29|22|46
4400,35|23|19|38
4401,1|52|21|16|27|8|3|28
4402,49|29|38|19|17|34|16|47|10
4403,31|2|14
4404,11|0|39|53|1|50|17|14|3|30
4405,18|27|33|50
4406,5|36|46|27|7|44|17
4407,13|30|52|48
4408,34|35|23|38|13
4409,52|40|44|42|35|11|12|49|22|37
4410,30|18|49|53|20|8|27|29|50|36
4411,50|32|26
4412,43|3|21|47|26|40|34|15|48
4413,11|26|21
4414,14|22|17|9|6|16
4415,53|49|1|15|28|34|24
4416,23|31|53|12|19|1|30
4417,50|11|36|44|40
4418,32|26|39|52|9|10|7
4419,12|40|14
4420,49|8|36|1
4421,28|48|15|13|47|30|46|1
4422,36|6|11|40
4423,32|17|28|21
4424,53|41|1|26|10|44
4425,44|35|26|18|40|51|23
4426,20|32|0|4|12|15|21|19
4427,47|43|18|9
4428,37|22|23|10|39
4429,41|38|2
4430,4|5|22
4431,22|52|12|35|14|17|7|8
4432,4|32|26|42|11
4433,33|1|20|46
4434,1|34|7|36|27|25|26|43
4435,19|38|25|22|29|7
4436,46|11|34|35
4437,36|33|5|7|6|10|23|50
4438,31|43|0|11|28
4439,37|40|19|8|46|23
4440,31|7|16
4441,12|31|5|2|39
4442,23|15|29
4443,27|35|10|32|5|33|3|41|29|45
4444,40|0|2|32|14|21|19|9|4|17
4445,40|5|4|0
4446,49|51|20|13|0
4447,27|1|43|16|24|7|38|13|3|11
4448,38|8|5|14|30|43
4449,33|18|27
4450,13|12|11|42|21
4451,17|37|26
4452,0|35|36|51|46
4453,45|28|24
4454,51|18|10|38|4|49|25|13
4455,51|13|42
4456,10|13|17|16
4457,35|26|31|41|22|24
4458,16|8|46|20|41|42
4459,25|48|20|7|36|46|15|22|50
4460,9|41|15
4461,38|12|25
4462,46|38|13|11|48|12|3
4463,17|49|44|37|47|31|16|23|20
4464,43|38|16|44|11|4|25|34
4465,52|18|19|0|22|53|38|6|30
4466,1|40|0|43|30|42
4467,10|21|7|39|20
4468,6|24|31|13|7|18
4469,5|20|8
4470,50|13|18|49|41
4471,46|5|18|31|0|43
4472,16|38|23|3|53|47|13
4473,15|5|23|19|7|31|4
4474,0|51|50|26|31|7|40|35|27
4475,43|32|30|51|8
4476,33|38|29|36|26|43
4477,51|37|7|23|41
4478,39|23|35|28
4479,35|44|42|6|2
