customerId,recommendedProducts
2201,4|42|25|21|52|40|15|27|34|7
2202,4|42|25|33|21|52|15|27|34|7
2203,42|25|33|21|52|40|15|27|34|7
2204,4|42|25|33|21|52|40|15|27|7
2205,42|25|33|21|52|40|15|27|34|7
2206,42|25|33|21|52|40|15|27|34|7
2207,42|25|33|21|52|40|15|27|34|7
2208,4|42|25|33|21|52|40|27|34|7
2209,4|42|25|33|21|52|40|15|34|7
2210,4|42|25|33|52|40|15|27|34|7
2211,42|25|33|21|52|40|15|27|34|7
2212,42|25|33|21|52|40|15|27|34|7
2213,48|4|42|33|21|40|15|27|34|7
2214,48|42|25|33|21|52|40|15|27|7
2215,42|25|33|21|52|40|15|27|34|7
2216,4|42|25|33|52|40|15|27|34|7
2217,29|48|4|42|25|33|21|15|34|7
2218,48|4|42|25|33|40|15|27|34|7
2219,42|25|33|21|52|40|15|27|34|7
2220,42|25|33|21|52|40|15|27|34|7
2221,42|25|33|21|52|40|15|27|34|7
2222,42|25|33|21|52|40|15|27|34|7
2223,48|4|42|25|33|21|52|15|27|34
2224,4|42|25|33|21|52|40|27|34|7
2225,4|25|33|21|52|40|15|27|34|7
2226,4|42|25|21|52|40|15|27|34|7
2227,48|4|42|21|52|40|15|27|34|7
2228,4|42|25|33|21|52|40|15|27|7
2229,4|42|25|33|21|52|40|15|34|7
2230,42|25|33|21|52|40|15|27|34|7
2231,4|25|33|21|52|40|15|27|34|7
2232,42|25|33|21|52|40|15|27|34|7
2233,4|42|25|21|52|40|15|27|34|7
2234,48|4|25|33|52|40|15|27|34|7
2235,48|42|33|21|52|40|15|27|34|7
2236,4|42|25|33|21|52|40|27|34|7
2237,4|42|25|21|52|40|15|27|34|7
2238,42|25|33|21|52|40|15|27|34|7
2239,42|25|33|21|52|40|15|27|34|7
2240,4|42|25|33|52|40|15|27|34|7
2241,42|25|33|21|52|40|15|27|34|7
2242,48|25|33|21|52|40|15|27|34|7
2243,42|25|33|21|52|40|15|27|34|7
2244,42|25|33|21|52|40|15|27|34|7
2245,4|42|25|21|52|40|15|27|34|7
2246,42|25|33|21|52|40|15|27|34|7
2247,30|29|42|25|33|21|40|15|27|34
2248,48|42|25|33|21|52|40|27|34|7
2249,4|42|25|33|52|40|15|27|34|7
2250,48|4|42|25|33|21|52|40|27|7
2251,42|25|33|21|52|40|15|27|34|7
2252,48|4|42|33|52|40|15|27|34|7
2253,42|25|33|21|52|40|15|27|34|7
2254,4|42|25|33|21|52|40|15|27|34
2255,42|25|33|21|52|40|15|27|34|7
2256,42|25|33|21|52|40|15|27|34|7
2257,4|25|33|21|52|40|15|27|34|7
2258,4|42|25|33|52|40|15|27|34|7
2259,42|25|33|21|52|40|15|27|34|7
2260,4|42|25|33|52|40|15|27|34|7
2261,4|42|25|21|52|40|15|27|34|7
2262,42|25|33|21|52|40|15|27|34|7
2263,48|4|42|33|21|52|15|27|34|7
2264,42|25|33|21|52|40|15|27|34|7
2265,48|4|42|25|33|21|52|15|27|7
2266,42|25|33|21|52|40|15|27|34|7
2267,48|4|42|25|33|52|40|27|34|7
2268,4|42|25|33|52|40|15|27|34|7
2269,4|25|33|21|52|40|15|27|34|7
2270,42|25|33|21|52|40|15|27|34|7
2271,42|25|33|21|52|40|15|27|34|7
2272,42|25|33|21|52|40|15|27|34|7
2273,42|25|33|21|52|40|15|27|34|7
2274,48|4|25|21|52|40|15|27|34|7
2275,42|25|33|21|52|40|15|27|34|7
2276,29|48|4|42|25|33|21|27|34|7
2277,4|42|25|33|21|52|15|27|34|7
2278,42|25|33|21|52|40|15|27|34|7
2279,42|25|33|21|52|40|15|27|34|7
2280,48|4|42|33|21|52|40|15|34|7
2281,48|42|25|33|21|52|40|27|34|7
2282,42|25|33|21|52|40|15|27|34|7
2283,48|4|25|33|21|40|15|27|34|7
2284,4|25|33|21|52|40|15|27|34|7
2285,48|4|25|33|21|52|40|27|34|7
2286,42|25|33|21|52|40|15|27|34|7
2287,42|25|33|21|52|40|15|27|34|7
2288,29|48|33|21|52|40|15|27|34|7
2289,48|4|42|33|21|52|15|27|34|7
2290,30|29|4|42|33|21|52|15|27|7
2291,42|25|33|21|52|40|15|27|34|7
2292,4|42|25|33|21|52|40|15|34|7
2293,4|42|25|33|21|52|40|15|27|34
2294,4|42|33|21|52|40|15|27|34|7
2295,4|42|33|21|52|40|15|27|34|7
2296,42|25|33|21|52|40|15|27|34|7
2297,48|42|25|21|52|40|15|27|34|7
2298,48|4|42|25|33|21|40|15|34|7
2299,48|4|42|21|52|40|15|27|34|7
2300,48|4|42|25|33|21|52|40|15|27
2301,48|4|42|25|33|21|52|27|34|7
2302,48|4|42|25|21|52|40|27|34|7
2303,42|25|33|21|52|40|15|27|34|7
2304,42|25|33|21|52|40|15|27|34|7
2305,4|42|25|33|52|40|15|27|34|7
2306,42|25|33|21|52|40|15|27|34|7
2307,30|29|4|42|33|21|52|27|34|7
2308,29|4|25|33|21|52|40|15|34|7
2309,48|4|42|25|33|21|52|40|15|7
2310,42|25|33|21|52|40|15|27|34|7
2311,42|25|33|21|52|40|15|27|34|7
2312,4|42|25|21|52|40|15|27|34|7
2313,42|25|33|21|52|40|15|27|34|7
2314,4|42|25|33|21|52|40|27|34|7
2315,4|42|25|33|21|52|40|15|27|7
2316,48|4|42|25|33|21|15|27|34|7
2317,48|4|25|33|21|52|40|15|27|34
2318,4|25|33|21|52|40|15|27|34|7
2319,42|25|33|21|52|40|15|27|34|7
2320,48|4|25|33|21|52|15|27|34|7
2321,29|48|42|25|52|40|15|27|34|7
2322,42|25|33|21|52|40|15|27|34|7
2323,42|25|33|21|52|40|15|27|34|7
2324,4|42|25|21|52|40|15|27|34|7
2325,29|48|4|25|21|52|40|27|34|7
2326,4|42|25|33|21|52|40|15|27|34
2327,4|42|25|33|21|52|40|15|34|7
2328,42|25|33|21|52|40|15|27|34|7
2329,42|25|33|21|52|40|15|27|34|7
2330,4|42|33|21|52|40|15|27|34|7
2331,48|4|25|33|21|52|40|15|27|7
2332,4|42|25|33|21|52|40|15|27|34
2333,4|42|25|33|21|52|40|15|34|7
2334,4|25|33|21|52|40|15|27|34|7
2335,48|4|42|33|21|52|15|27|34|7
2336,42|25|33|21|52|40|15|27|34|7
2337,4|42|33|21|52|40|15|27|34|7
2338,48|42|25|33|52|40|15|27|34|7
2339,29|48|4|42|25|33|21|52|27|34
2340,42|25|33|21|52|40|15|27|34|7
2341,42|25|33|21|52|40|15|27|34|7
2342,42|25|33|21|52|40|15|27|34|7
2343,42|25|33|21|52|40|15|27|34|7
2344,42|25|33|21|52|40|15|27|34|7
2345,42|25|33|21|52|40|15|27|34|7
2346,42|25|33|21|52|40|15|27|34|7
2347,4|42|25|21|52|40|15|27|34|7
2348,29|4|42|33|21|52|15|27|34|7
2349,48|4|42|25|33|21|52|27|34|7
2350,29|42|25|21|52|40|15|27|34|7
2351,48|4|42|25|33|21|40|27|34|7
2352,4|25|33|21|52|40|15|27|34|7
2353,4|42|25|33|21|52|15|27|34|7
2354,4|42|25|21|52|40|15|27|34|7
2355,4|42|25|33|21|52|40|27|34|7
2356,4|25|33|21|52|40|15|27|34|7
2357,42|25|33|21|52|40|15|27|34|7
2358,42|25|33|21|52|40|15|27|34|7
2359,4|42|25|33|21|52|40|27|34|7
2360,4|42|25|33|21|52|40|15|27|7
2361,4|42|33|21|52|40|15|27|34|7
2362,29|42|25|33|21|40|15|27|34|7
2363,42|25|33|21|52|40|15|27|34|7
2364,4|42|25|33|21|52|40|27|34|7
2365,42|25|33|21|52|40|15|27|34|7
2366,4|42|25|33|21|52|15|27|34|7
2367,42|25|33|21|52|40|15|27|34|7
2368,42|25|33|21|52|40|15|27|34|7
2369,42|25|33|21|52|40|15|27|34|7
2370,42|25|33|21|52|40|15|27|34|7
2371,48|4|42|25|33|21|52|40|15|27
2372,48|4|42|33|21|52|15|27|34|7
2373,48|4|42|25|33|21|52|15|34|7
2374,42|25|33|21|52|40|15|27|34|7
2375,42|25|33|21|52|40|15|27|34|7
2376,4|42|25|33|21|40|15|27|34|7
2377,4|42|25|33|21|40|15|27|34|7
2378,42|25|33|21|52|40|15|27|34|7
2379,4|42|25|21|52|40|15|27|34|7
2380,42|25|33|21|52|40|15|27|34|7
2381,30|48|4|42|25|33|21|52|40|15
2382,48|4|42|33|21|52|40|15|27|7
2383,4|42|25|33|21|52|40|15|34|7
2384,42|25|33|21|52|40|15|27|34|7
2385,4|42|25|33|21|52|40|27|34|7
2386,4|42|25|33|21|52|15|27|34|7
2387,42|25|33|21|52|40|15|27|34|7
2388,48|4|42|25|21|52|40|15|27|34
2389,42|25|33|21|52|40|15|27|34|7
2390,29|48|42|25|21|52|40|15|27|34
2391,48|42|25|33|21|40|15|27|34|7
2392,48|4|42|25|21|40|15|27|34|7
2393,48|4|42|25|33|21|52|15|34|7
2394,4|42|25|33|21|52|40|15|34|7
2395,4|42|25|33|52|40|15|27|34|7
2396,4|42|25|33|21|52|40|15|27|34
2397,4|42|25|21|52|40|15|27|34|7
2398,4|25|33|21|52|40|15|27|34|7
2399,42|25|33|21|52|40|15|27|34|7
2400,4|42|25|21|52|40|15|27|34|7
2401,4|42|25|33|21|52|40|15|27|7
2402,48|4|42|25|33|52|40|27|34|7
2403,42|25|33|21|52|40|15|27|34|7
2404,42|25|33|21|52|40|15|27|34|7
2405,42|25|33|21|52|40|15|27|34|7
2406,4|42|25|33|52|40|15|27|34|7
2407,42|25|33|21|52|40|15|27|34|7
2408,29|48|25|33|21|40|15|27|34|7
2409,4|42|33|21|52|40|15|27|34|7
2410,48|4|42|25|21|40|15|27|34|7
2411,42|25|33|21|52|40|15|27|34|7
2412,48|42|33|21|52|40|15|27|34|7
2413,42|25|33|21|52|40|15|27|34|7
2414,29|48|4|42|25|21|40|27|34|7
2415,48|4|25|33|21|52|40|15|27|7
2416,42|25|33|21|52|40|15|27|34|7
2417,42|25|33|21|52|40|15|27|34|7
2418,42|25|33|21|52|40|15|27|34|7
2419,4|42|25|33|52|40|15|27|34|7
2420,0|30|48|4|25|33|21|40|34|7
2421,48|4|25|33|21|52|15|27|34|7
2422,4|42|25|33|21|52|15|27|34|7
2423,4|42|33|21|52|40|15|27|34|7
2424,42|25|33|21|52|40|15|27|34|7
2425,48|4|42|25|33|21|52|40|15|34
2426,4|42|33|21|52|40|15|27|34|7
2427,4|42|25|33|21|40|15|27|34|7
2428,48|4|42|25|33|40|15|27|34|7
2429,42|25|33|21|52|40|15|27|34|7
2430,42|25|33|21|52|40|15|27|34|7
2431,48|4|42|25|33|52|40|15|27|7
2432,4|42|33|21|52|40|15|27|34|7
2433,29|4|25|33|52|40|15|27|34|7
2434,42|25|33|21|52|40|15|27|34|7
2435,4|25|33|21|52|40|15|27|34|7
2436,4|42|25|33|52|40|15|27|34|7
2437,42|25|33|21|52|40|15|27|34|7
2438,48|4|25|33|21|40|15|27|34|7
2439,42|25|33|21|52|40|15|27|34|7
2440,4|42|25|21|52|40|15|27|34|7
2441,48|4|42|25|33|40|15|27|34|7
2442,4|25|33|21|52|40|15|27|34|7
2443,42|25|33|21|52|40|15|27|34|7
2444,42|25|33|21|52|40|15|27|34|7
2445,48|4|42|25|33|21|52|40|15|27
2446,4|42|25|33|52|40|15|27|34|7
2447,42|25|33|21|52|40|15|27|34|7
2448,29|42|25|21|52|40|15|27|34|7
2449,4|42|25|33|21|52|15|27|34|7
2450,42|25|33|21|52|40|15|27|34|7
2451,42|25|33|21|52|40|15|27|34|7
2452,48|4|42|25|33|21|52|40|15|34
2453,42|25|33|21|52|40|15|27|34|7
2454,4|42|25|33|21|52|40|15|27|34
2455,4|42|25|33|21|52|40|15|34|7
2456,42|25|33|21|52|40|15|27|34|7
2457,42|25|33|21|52|40|15|27|34|7
2458,48|4|42|25|33|21|52|40|15|27
2459,4|42|25|33|21|40|15|27|34|7
2460,48|4|42|25|21|52|15|27|34|7
2461,42|25|33|21|52|40|15|27|34|7
2462,42|25|33|21|52|40|15|27|34|7
2463,42|25|33|21|52|40|15|27|34|7
2464,42|25|33|21|52|40|15|27|34|7
2465,4|42|25|33|21|52|40|15|34|7
2466,4|42|25|33|21|52|40|15|34|7
2467,42|25|33|21|52|40|15|27|34|7
2468,42|25|33|21|52|40|15|27|34|7
2469,48|4|42|33|52|40|15|27|34|7
2470,42|25|33|21|52|40|15|27|34|7
2471,4|42|25|33|21|52|40|27|34|7
2472,4|42|25|33|21|52|40|15|34|7
2473,48|4|42|25|21|52|40|15|34|7
2474,4|42|25|33|21|52|40|27|34|7
2475,42|25|33|21|52|40|15|27|34|7
2476,4|42|25|33|21|52|40|15|27|34
2477,42|25|33|21|52|40|15|27|34|7
2478,4|42|25|33|21|52|40|27|34|7
2479,42|25|33|21|52|40|15|27|34|7
2480,48|4|42|25|33|52|40|15|34|7
2481,42|25|33|21|52|40|15|27|34|7
2482,48|4|25|33|21|52|40|15|34|7
2483,4|42|25|33|21|40|15|27|34|7
2484,4|42|33|21|52|40|15|27|34|7
2485,42|25|33|21|52|40|15|27|34|7
2486,29|48|4|42|25|33|21|15|27|7
2487,4|42|25|33|21|52|40|15|27|34
2488,29|4|42|33|21|52|40|15|34|7
2489,4|42|25|33|21|52|40|15|27|34
2490,42|25|33|21|52|40|15|27|34|7
2491,42|25|33|21|52|40|15|27|34|7
2492,4|42|25|33|21|52|40|15|34|7
2493,4|25|33|21|52|40|15|27|34|7
2494,42|25|33|21|52|40|15|27|34|7
2495,4|42|25|33|21|52|40|15|34|7
2496,4|42|33|21|52|40|15|27|34|7
2497,48|4|42|33|21|52|40|15|34|7
2498,42|25|33|21|52|40|15|27|34|7
2499,48|4|42|33|52|40|15|27|34|7
2500,4|42|25|33|21|52|40|27|34|7
2501,4|42|25|33|21|52|15|27|34|7
2502,42|25|33|21|52|40|15|27|34|7
2503,42|25|33|21|52|40|15|27|34|7
2504,42|25|33|21|52|40|15|27|34|7
2505,29|42|25|33|21|52|40|15|27|34
2506,4|42|25|33|21|52|15|27|34|7
2507,42|25|33|21|52|40|15|27|34|7
2508,42|25|33|21|52|40|15|27|34|7
2509,42|25|33|21|52|40|15|27|34|7
2510,42|25|33|21|52|40|15|27|34|7
2511,48|4|42|25|21|52|40|15|34|7
2512,30|29|48|42|33|21|40|15|27|34
2513,4|42|25|33|21|52|40|15|34|7
2514,4|42|25|33|21|52|40|15|34|7
2515,48|4|42|25|33|52|40|15|34|7
2516,48|4|42|25|52|40|15|27|34|7
2517,48|4|42|33|21|52|40|27|34|7
2518,48|4|42|25|21|52|15|27|34|7
2519,48|4|42|25|33|21|52|40|15|27
2520,42|25|33|21|52|40|15|27|34|7
2521,30|29|4|25|33|21|52|15|27|34
2522,42|25|33|21|52|40|15|27|34|7
2523,42|25|33|21|52|40|15|27|34|7
2524,42|25|33|21|52|40|15|27|34|7
2525,4|42|25|33|21|52|40|27|34|7
2526,42|25|33|21|52|40|15|27|34|7
2527,4|25|33|21|52|40|15|27|34|7
2528,48|4|42|25|33|52|40|15|27|34
2529,48|4|42|25|33|21|52|40|15|7
2530,42|25|33|21|52|40|15|27|34|7
2531,4|25|33|21|52|40|15|27|34|7
2532,48|42|25|33|21|52|40|27|34|7
2533,42|25|33|21|52|40|15|27|34|7
2534,4|42|25|33|21|52|40|15|27|34
2535,48|4|42|33|21|40|15|27|34|7
2536,29|48|4|25|21|52|40|15|27|7
2537,48|42|25|33|21|52|15|27|34|7
2538,42|25|33|21|52|40|15|27|34|7
2539,48|42|25|33|21|52|40|27|34|7
2540,29|48|4|25|33|21|52|40|15|7
2541,4|42|25|33|21|40|15|27|34|7
2542,48|42|25|21|52|40|15|27|34|7
2543,4|42|25|33|52|40|15|27|34|7
2544,4|42|25|21|52|40|15|27|34|7
2545,4|42|25|33|21|52|15|27|34|7
2546,4|42|25|33|21|52|40|15|27|7
2547,42|25|33|21|52|40|15|27|34|7
2548,42|25|33|21|52|40|15|27|34|7
2549,42|25|33|21|52|40|15|27|34|7
2550,48|42|25|21|52|40|15|27|34|7
2551,4|42|33|21|52|40|15|27|34|7
2552,42|25|33|21|52|40|15|27|34|7
2553,4|25|33|21|52|40|15|27|34|7
2554,42|25|33|21|52|40|15|27|34|7
2555,48|4|42|25|33|21|52|40|15|7
2556,48|4|25|33|21|52|40|15|27|34
2557,4|42|25|33|21|52|40|15|27|7
2558,4|42|25|21|52|40|15|27|34|7
2559,29|25|33|21|52|40|15|27|34|7
2560,42|25|33|21|52|40|15|27|34|7
2561,48|42|25|21|52|40|15|27|34|7
2562,42|25|33|21|52|40|15|27|34|7
2563,42|25|33|21|52|40|15|27|34|7
2564,48|4|42|25|33|21|52|40|15|34
2565,30|48|4|25|33|52|40|15|34|7
2566,4|42|25|21|52|40|15|27|34|7
2567,42|25|33|21|52|40|15|27|34|7
2568,42|25|33|21|52|40|15|27|34|7
2569,42|25|33|21|52|40|15|27|34|7
2570,42|25|33|21|52|40|15|27|34|7
2571,4|42|25|33|21|52|15|27|34|7
2572,4|42|25|33|21|52|40|27|34|7
2573,42|25|33|21|52|40|15|27|34|7
2574,48|4|42|33|21|52|40|15|27|34
2575,42|25|33|21|52|40|15|27|34|7
2576,42|25|33|21|52|40|15|27|34|7
2577,42|25|33|21|52|40|15|27|34|7
2578,4|42|25|33|21|52|15|27|34|7
2579,29|48|4|42|21|52|40|27|34|7
2580,4|25|33|21|52|40|15|27|34|7
2581,48|4|42|25|52|40|15|27|34|7
2582,42|25|33|21|52|40|15|27|34|7
2583,4|42|25|33|52|40|15|27|34|7
2584,4|42|25|33|21|52|40|15|34|7
2585,4|42|33|21|52|40|15|27|34|7
2586,0|29|48|42|33|21|52|15|27|34
2587,4|42|25|33|21|52|40|15|34|7
2588,4|42|25|33|21|40|15|27|34|7
2589,42|25|33|21|52|40|15|27|34|7
2590,4|42|25|33|21|52|40|15|27|7
2591,48|4|42|25|33|21|15|27|34|7
2592,42|25|33|21|52|40|15|27|34|7
2593,42|25|33|21|52|40|15|27|34|7
2594,42|25|33|21|52|40|15|27|34|7
2595,4|42|25|33|21|52|40|15|34|7
2596,48|4|42|33|21|40|15|27|34|7
2597,48|4|42|25|33|21|52|15|34|7
2598,4|42|25|21|52|40|15|27|34|7
2599,42|25|33|21|52|40|15|27|34|7
2600,4|42|25|21|52|40|15|27|34|7
2601,42|25|33|21|52|40|15|27|34|7
2602,4|42|25|33|21|52|15|27|34|7
2603,29|4|25|33|21|52|15|27|34|7
2604,48|42|25|33|21|52|40|27|34|7
2605,4|42|25|33|21|52|40|15|34|7
2606,4|42|25|33|21|40|15|27|34|7
2607,4|25|33|21|52|40|15|27|34|7
2608,29|48|4|25|33|21|52|15|34|7
2609,4|25|33|21|52|40|15|27|34|7
2610,29|48|4|42|25|33|21|15|27|34
2611,42|25|33|21|52|40|15|27|34|7
2612,4|42|25|33|21|52|40|27|34|7
2613,42|25|33|21|52|40|15|27|34|7
2614,4|42|25|33|21|52|40|27|34|7
2615,4|42|25|21|52|40|15|27|34|7
2616,18|0|29|42|21|52|40|15|34|7
2617,42|25|33|21|52|40|15|27|34|7
2618,42|25|33|21|52|40|15|27|34|7
2619,4|42|33|21|52|40|15|27|34|7
2620,29|48|4|42|33|21|40|27|34|7
2621,4|42|25|33|21|40|15|27|34|7
2622,29|4|25|33|21|52|15|27|34|7
2623,42|25|33|21|52|40|15|27|34|7
2624,48|4|42|25|33|21|52|15|27|34
2625,4|42|25|33|21|52|40|15|34|7
2626,4|42|25|33|21|52|40|15|34|7
2627,4|42|25|33|21|52|40|27|34|7
2628,4|42|25|33|52|40|15|27|34|7
2629,29|4|25|33|21|52|40|27|34|7
2630,4|42|25|33|21|52|40|15|27|34
2631,4|42|25|21|52|40|15|27|34|7
2632,4|25|33|21|52|40|15|27|34|7
2633,0|30|29|48|4|42|25|52|15|34
2634,48|4|42|25|33|21|52|40|27|34
2635,42|25|33|21|52|40|15|27|34|7
2636,48|4|42|33|21|52|15|27|34|7
2637,4|42|25|33|21|52|40|15|27|7
2638,42|25|33|21|52|40|15|27|34|7
2639,42|25|33|21|52|40|15|27|34|7
2640,42|25|33|21|52|40|15|27|34|7
2641,4|42|25|21|52|40|15|27|34|7
2642,48|4|42|25|33|40|15|27|34|7
2643,29|48|42|25|21|52|40|15|34|7
2644,4|25|33|21|52|40|15|27|34|7
2645,42|25|33|21|52|40|15|27|34|7
2646,4|42|25|33|21|52|40|15|27|34
2647,4|42|25|33|21|52|40|27|34|7
2648,4|42|25|33|21|40|15|27|34|7
2649,42|25|33|21|52|40|15|27|34|7
2650,4|42|25|33|21|52|40|15|34|7
2651,42|25|33|21|52|40|15|27|34|7
2652,42|25|33|21|52|40|15|27|34|7
2653,4|42|33|21|52|40|15|27|34|7
2654,42|25|33|21|52|40|15|27|34|7
2655,48|4|42|33|21|40|15|27|34|7
2656,4|42|25|21|52|40|15|27|34|7
2657,48|4|42|25|33|52|40|15|34|7
2658,42|25|33|21|52|40|15|27|34|7
2659,29|48|4|42|25|21|40|15|27|34
2660,42|25|33|21|52|40|15|27|34|7
2661,42|25|33|21|52|40|15|27|34|7
2662,48|25|33|21|52|40|15|27|34|7
2663,48|4|42|25|33|52|40|15|27|34
2664,4|42|25|33|21|52|40|15|27|34
2665,42|25|33|21|52|40|15|27|34|7
2666,29|4|42|25|21|40|15|27|34|7
2667,48|4|25|33|21|52|40|15|27|7
2668,42|25|33|21|52|40|15|27|34|7
2669,42|25|33|21|52|40|15|27|34|7
2670,4|42|25|21|52|40|15|27|34|7
2671,4|25|33|21|52|40|15|27|34|7
2672,4|42|25|33|21|52|40|27|34|7
2673,48|4|42|25|33|21|40|15|27|34
2674,4|42|25|33|21|52|40|15|34|7
2675,29|48|42|25|33|21|52|40|27|7
2676,42|25|33|21|52|40|15|27|34|7
2677,4|25|33|21|52|40|15|27|34|7
2678,48|42|25|33|21|52|40|15|27|34
2679,48|4|25|33|21|52|15|27|34|7
2680,42|25|33|21|52|40|15|27|34|7
2681,42|25|33|21|52|40|15|27|34|7
2682,42|25|33|21|52|40|15|27|34|7
2683,48|42|25|33|52|40|15|27|34|7
2684,4|42|25|33|21|52|40|27|34|7
2685,42|25|33|21|52|40|15|27|34|7
2686,48|4|42|33|52|40|15|27|34|7
2687,4|25|33|21|52|40|15|27|34|7
2688,4|42|33|21|52|40|15|27|34|7
2689,42|25|33|21|52|40|15|27|34|7
2690,4|42|25|33|21|52|40|15|27|7
2691,4|42|33|21|52|40|15|27|34|7
2692,48|4|42|25|33|21|15|27|34|7
2693,42|25|33|21|52|40|15|27|34|7
2694,48|4|42|25|33|21|40|15|27|7
2695,4|42|25|33|21|40|15|27|34|7
2696,4|42|25|33|21|40|15|27|34|7
2697,4|42|25|33|21|52|15|27|34|7
2698,48|4|42|25|21|52|40|15|27|34
2699,42|25|33|21|52|40|15|27|34|7
2700,4|42|25|21|52|40|15|27|34|7
2701,42|25|33|21|52|40|15|27|34|7
2702,48|4|42|21|52|40|15|27|34|7
2703,4|42|25|33|21|52|15|27|34|7
2704,4|42|25|33|21|52|40|15|27|34
2705,48|4|42|25|33|21|52|40|15|7
2706,4|42|25|33|21|52|40|15|27|34
2707,4|42|25|33|21|52|40|27|34|7
2708,42|25|33|21|52|40|15|27|34|7
2709,48|42|25|33|21|52|15|27|34|7
2710,42|25|33|21|52|40|15|27|34|7
2711,42|25|33|21|52|40|15|27|34|7
2712,48|42|25|33|21|40|15|27|34|7
2713,4|42|25|33|21|52|15|27|34|7
2714,42|25|33|21|52|40|15|27|34|7
2715,42|25|33|21|52|40|15|27|34|7
2716,29|4|33|21|52|40|15|27|34|7
2717,4|42|25|33|21|52|40|15|27|34
2718,4|42|25|33|21|52|40|27|34|7
2719,48|4|42|25|21|52|40|15|34|7
2720,4|42|25|33|21|52|15|27|34|7
2721,42|25|33|21|52|40|15|27|34|7
2722,4|42|25|33|21|52|40|15|27|7
2723,4|42|25|33|21|52|40|15|27|7
2724,48|4|25|21|52|40|15|27|34|7
2725,48|4|42|25|33|40|15|27|34|7
2726,4|42|25|33|21|52|40|27|34|7
2727,4|42|25|33|21|40|15|27|34|7
2728,4|42|25|33|21|40|15|27|34|7
2729,4|42|25|33|21|40|15|27|34|7
2730,4|42|25|33|21|52|40|27|34|7
2731,48|4|42|25|52|40|15|27|34|7
2732,4|42|25|33|21|52|40|27|34|7
2733,42|25|33|21|52|40|15|27|34|7
2734,4|42|25|33|21|40|15|27|34|7
2735,4|42|25|21|52|40|15|27|34|7
2736,29|48|4|25|33|21|52|15|34|7
2737,42|25|33|21|52|40|15|27|34|7
2738,4|42|33|21|52|40|15|27|34|7
2739,30|29|48|42|33|21|52|15|27|7
2740,4|42|25|33|21|40|15|27|34|7
2741,42|25|33|21|52|40|15|27|34|7
2742,48|4|25|33|21|52|40|15|27|34
2743,42|25|33|21|52|40|15|27|34|7
2744,4|42|25|33|21|52|40|15|27|7
2745,4|42|25|33|21|52|40|15|27|34
2746,48|4|42|33|21|52|40|15|27|34
2747,4|42|25|33|52|40|15|27|34|7
2748,4|42|25|33|21|52|15|27|34|7
2749,4|42|25|33|21|52|15|27|34|7
2750,42|25|33|21|52|40|15|27|34|7
2751,48|4|42|25|33|52|40|15|27|7
2752,42|25|33|21|52|40|15|27|34|7
2753,48|4|42|25|33|40|15|27|34|7
2754,42|25|33|21|52|40|15|27|34|7
2755,48|4|42|25|33|52|15|27|34|7
2756,42|25|33|21|52|40|15|27|34|7
2757,4|42|33|21|52|40|15|27|34|7
2758,42|25|33|21|52|40|15|27|34|7
2759,30|29|48|4|25|33|21|40|15|27
2760,42|25|33|21|52|40|15|27|34|7
2761,4|42|25|33|21|52|40|15|27|34
2762,29|42|25|33|21|40|15|27|34|7
2763,4|42|25|21|52|40|15|27|34|7
2764,4|42|25|33|52|40|15|27|34|7
2765,42|25|33|21|52|40|15|27|34|7
2766,42|25|33|21|52|40|15|27|34|7
2767,48|4|42|25|33|52|40|15|34|7
2768,4|42|25|33|21|52|40|15|27|7
2769,42|25|33|21|52|40|15|27|34|7
2770,42|25|33|21|52|40|15|27|34|7
2771,42|25|33|21|52|40|15|27|34|7
2772,29|48|42|33|21|52|40|27|34|7
2773,42|25|33|21|52|40|15|27|34|7
2774,48|4|42|25|21|52|40|15|27|7
2775,42|25|33|21|52|40|15|27|34|7
2776,4|42|25|33|21|52|40|27|34|7
2777,42|25|33|21|52|40|15|27|34|7
2778,42|25|33|21|52|40|15|27|34|7
2779,42|25|33|21|52|40|15|27|34|7
2780,42|25|33|21|52|40|15|27|34|7
2781,48|4|42|25|33|21|52|27|34|7
2782,48|42|25|33|21|40|15|27|34|7
2783,42|25|33|21|52|40|15|27|34|7
2784,29|48|42|25|33|21|52|15|34|7
2785,4|42|33|21|52|40|15|27|34|7
2786,4|42|25|33|21|52|40|27|34|7
2787,42|25|33|21|52|40|15|27|34|7
2788,48|4|42|33|52|40|15|27|34|7
2789,42|25|33|21|52|40|15|27|34|7
2790,4|42|25|33|21|52|40|15|27|34
2791,42|25|33|21|52|40|15|27|34|7
2792,42|25|33|21|52|40|15|27|34|7
2793,4|42|25|33|21|40|15|27|34|7
2794,4|42|33|21|52|40|15|27|34|7
2795,4|42|25|21|52|40|15|27|34|7
2796,4|42|25|33|52|40|15|27|34|7
2797,4|42|25|33|52|40|15|27|34|7
2798,4|42|25|33|21|52|40|15|27|7
2799,4|42|25|33|21|52|15|27|34|7
2800,4|42|25|33|21|52|40|15|27|7
2801,4|42|25|33|52|40|15|27|34|7
2802,42|25|33|21|52|40|15|27|34|7
2803,42|25|33|21|52|40|15|27|34|7
2804,42|25|33|21|52|40|15|27|34|7
2805,42|25|33|21|52|40|15|27|34|7
2806,48|4|42|25|33|52|15|27|34|7
2807,4|42|25|33|21|52|40|15|27|7
2808,29|48|4|42|25|33|52|40|15|34
